BaSO4(к) | -348,6806883 | 31,59894837 | 33,8001912 | 0 | -8,429732314
BaSe(к) | -86,99808795 | 21,74952199 | 0 | 0 | 0
BaTe(к) | -75,04780115 | 13,62332696 | 0 | 0 | 0
Be(г) | 78,15487572 | 32,50478011 | 0 | 0 | 0
Be(к) | 0 | 2,280114723 | 4,579349904 | 2,11998088 | -1,140057361
BeBr2(г) | -57,36137667 | 65,24856597 | 0 | 0 | 0
BeBr2(к) | -87,9541109 | 28,91969407 | 0 | 0 | 0
Be2C(к) | -21,74952199 | 3,824091778 | 0 | 0 | 0
BeCl(г) | -86,04206501 | 60,22944551 | 0 | 0 | 0
BeCl2(к) | -117,3518164 | 19,8374761 | 0 | 0 | 0
BeCl2*4H2O(к) | -441,6826004 | 58,07839388 | 0 | 0 | 0
BeF2(к) аморф | -244,2638623 | 0 | 0 | 0 | 0
BeF2(г) | -187,3804971 | 54,73231358 | 0 | 0 | 0
BeF2(к) | -247,3709369 | 12,66730402 | 0 | 0 | 0
BeH2(к) аморф | -4,541108987 | 5,975143403 | 0 | 0 | 0
BeH2(г) | 30,11472275 | 41,34799235 | 0 | 0 | 0
BeI2(г) | -20,31548757 | 69,07265774 | 0 | 0 | 0
BeI2(к) | -50,66921606 | 31,0707457 | 0 | 0 | 0
Be3N2(к) | -140,7743786 | 11,95028681 | 0 | 0 | 0
Be(NO3)2*4H2O(к) | -462,7151052 | 0 | 0 | 0 | 0
BeO(г) | 30,83173996 | 47,32313576 | 0 | 0 | 0
BeO(к) | -143,0999044 | 3,379541109 | 8,448852772 | 4,000956023 | -3,169216061
Be(OH)2(к) | -216,3001912 | 12,66730402 | 0 | 0 | 0
BeS(к) | -56,16634799 | 8,126195029 | 0 | 0 | 0
BeSO4(к)  | -287,000478 | 18,63527725 | 17,15583174 | 23,82648184 | -3,293499044
BeSO4*4H2O(к) | -579,5889101 | 55,68833652 | 0 | 0 | 0
BeSeO4(к) | -226,3384321 | 0 | 0 | 0 | 0
BeSeO4*4H2O(к) | -518,6424474 | 59,03441683 | 0 | 0 | 0
Be2SiO4(к) | -512,667304 | 15,29636711 | 0 | 0 | 0
Bi(г) | 49,95219885 | 44,69407266 | 0 | 0 | 0
Bi(к) | 0 | 13,59942639 | 4,490917782 | 5,399139579 | 0
BiBr3(г) | -24,37858509 | 92,01720841 | 0 | 0 | 0
BiBr3(к) | -61,90248566 | 0 | 0 | 0 | 0
BiCl3(г) | -63,09751434 | 85,08604207 | 0 | 0 | 0
BiCl3(к) | -90,34416826 | 41,10898662 | 0 | 0 | 0
BiClO(к) | -88,19311663 | 24,61759082 | 0 | 0 | 0
BiF3(к) | -216,0611855 | 0 | 0 | 0 | 0
BiI3(к) | -41,58699809 | 55,92734226 | 0 | 0 | 0
Bi(NO3)3 *5H2O(к) | -479,206501 | 0 | 0 | 0 | 0
Bi2O3(к) | -136,4005736 | 36,1998088 | 24,73948375 | 7,999521989 | 0
Bi(OH)3(к) аморф | -170,8891013 | 28,20267686 | 0 | 0 | 0
Bi2S3(к) | -37,28489484 | 47,80114723 | 0 | 0 | 0
Bi2(SO4)3(к) | -610,4206501 | 0 | 0 | 0 | 0
Bi2Se3(к) | -33,46080306 | 51,86424474 | 0 | 0 | 0
Bi2Te3(к) | -18,88145315 | 59,99043977 | 0 | 0 | 0
Br(г)  | 26,73996176 | 41,80210325 | 4,775334608 | 0,320267686 | 0,086042065
Br-(г)  | -52,31118547 | 39,05114723 | 4,968929254 | 0 | 0
Br2(г)  | 7,387667304 | 58,64483748 | 8,919694073 | 0,119502868 | -0,301147228
Br2(ж) | 0 | 36,3790631 | 18,09034417 | 0 | 0
C(к) алмаз | 0,437380497 | 0,566443595 | 2,179732314 | 3,159655832 | -1,479445507
C(к) графит | 0 | 1,371892925 | 4,029636711 | 1,140057361 | -2,041108987
C(г) | 171,2882409 | 37,76051625 | 4,971319312 | 0 | 0
C2(г)  | 198,5803059 | 47,63623327 | 7,330305927 | 0,948852772 | 2,435468451
CBr4(г) | 19,8374761 | 85,56405354 | 0 | 0 | 0
CCl4(г) | -24,61759082 | 74,0917782 | 0 | 0 | 0
CCl4(ж) | -32,26577438 | 51,62523901 | 0 | 0 | 0
CCl2O(г) | -52,82026769 | 67,87762906 | 0 | 0 | 0
CCl2O(ж) | -58,31739962 | 47,08413002 | 0 | 0 | 0
CF4(г) | -222,9923518 | 62,61950287 | 0 | 0 | 0
CI4(г) | 73,37476099 | 93,69024857 | 0 | 0 | 0
C2N2(г) | 73,85277247 | 58,31739962 | 0 | 0 | 0
(CN)Br(г) | 44,45506692 | 59,27342256 | 0 | 0 | 0
(CN)Cl(г) | 32,98279159 | 56,40535373 | 0 | 0 | 0
(CN)F(г) | -2,868068834 | 54,01529637 | 0 | 0 | 0
C(NH2)2O(к) | -79,58891013 | 25,09560229 | 0 | 0 | 0
(CN)I(г) | 53,77629063 | 61,42447419 | 0 | 0 | 0
CO(г) | -26,41730402 | 47,21558317 | 6,790152964 | 0,979923518 | -0,109942639
CO2(г) | -94,05114723 | 51,06596558 | 10,54971319 | 2,160611855 | -2,041108987
COCl2(г) | -52,46175908 | 67,791587 | 16,04923518 | 2,875239006 | -2,160611855
COF2(г) | -151,7686424 | 61,66347992 | 0 | 0 | 0
COS(г) | -33,86711281 | 55,33699809 | 11,50095602 | 2,01959847 | -1,959847036
CS(г) | 54,97131931 | 50,19120459 | 0 | 0 | 0
CS2(ж) | 21,1998088 | 36,09942639 | 0 | 0 | 0
CS2(г) | 27,89196941 | 56,82839388 | 12,4498088 | 1,598948375 | -1,799713193
Ca(г) | 42,54302103 | 37,0458891 | 0 | 0 | 0
Ca(к) | 0 | 9,949808795 | 5,310707457 | 3,329349904 | 0
Ca(BO2)2(к) | -485,4206501 | 25,09560229 | 0 | 0 | 0
CaBr2(г) | -93,45124283 | 74,0917782 | 0 | 0 | 0
CaBr2(к) | -161,0898662 | 32,02676864 | 0 | 0 | 0
CaBr2*6H2O(к) | -598,2313576 | 72,89674952 | 0 | 0 | 0
CaC2(к) | -14,29971319 | 16,7208413 | 16,40057361 | 2,839388145 | -2,069789675
CaCO3(к) кальцит | -288,4392925 | 21,91921606 | 24,98087954 | 5,239005736 | -6,199808795
CaC2O4(к) | -323,1357553 | 0 | 0 | 0 | 0
CaC2O4*H2O(к) | -399,1395793 | 37,28489484 | 0 | 0 | 0
CaCl2(г) | -111,6156788 | 68,35564054 | 0 | 0 | 0
CaCl2(к) | -190,2294455 | 25,90105163 | 17,17973231 | 3,040152964 | -0,599904398
CaCl2*2H2O(к) | -331,9789675 | 0 | 0 | 0 | 0
CaCl2*6H2O(к) | -627,3900574 | 68,1166348 | 0 | 0 | 0
Ca(ClO4)2(к) | -173,2791587 | 0 | 0 | 0 | 0
CaCrO4(к) | -329,5889101 | 32,02676864 | 0 | 0 | 0
CaF2(г) | -186,1854685 | 65,4875717 | 0 | 0 | 0
CaF2(к) | -291,7997132 | 16,35994264 | 14,29971319 | 7,280114723 | 0,4708413
CaH2(к) | -41,82600382 | 10,03824092 | 0 | 0 | 0
Ca(HCO3)2(к) | -560,2294455 | 37,0458891 | 0 | 0 | 0
CaHPO4(к) | -432,2562141 | 26,62045889 | 33,08078394 | 13,16921606 | -9,651051625
CaHPO4*2H2O(к) | -573,0066922 | 45,27963671 | 0 | 0 | 0
Ca(H2PO4)2(к) | -744,4000956 | 45,30114723 | 0 | 0 | 0
Ca(H2PO4)2*H2O(к)  | -814,6008604 | 62,10086042 | 0 | 0 | 0
CaI2(г) | -55,44933078 | 77,91586998 | 0 | 0 | 0
CaI2(к) | -128,585086 | 34,65583174 | 0 | 0 | 0
Ca(IO3)2(к) | -240,917782 | 54,97131931 | 0 | 0 | 0
CaMoO4(к) | -369,5028681 | 29,39770554 | 0 | 0 | 0
Ca3N2(к) | -103,250478 | 25,09560229 | 0 | 0 | 0
Ca(NO3)2(к) | -224,3690249 | 46,1998088 | 29,36902486 | 36,79971319 | -4,13001912
Ca(NO3)2*4H2O(к) | -509,3212237 | 81,02294455 | 0 | 0 | 0
CaO(г) | -14,34034417 | 52,58126195 | 0 | 0 | 0
CaO(к) | -151,790153 | 9,098948375 | 11,85946463 | 1,080305927 | -1,661089866
CaO2(к) | -157,5047801 | 10,27724665 | 0 | 0 | 0
Ca(OH)2(к) | -235,4493308 | 19,93068834 | 25,14101338 | 2,870458891 | -4,541108987
Ca3P2(к) | -118,0688337 | 0 | 0 | 0 | 0
Ca2P2O7(к) | -796,6061185 | 45,17208413 | 0 | 0 | 0
Ca3(PO4)2(к) | -984,8996176 | 56,40057361 | 48,24091778 | 39,67973231 | -5
CaS(к) | -114,000956 | 13,53011472 | 10,20076482 | 3,800191205 | 0
CaSO3*2H2O(к) | -418,9770554 | 43,97705545 | 0 | 0 | 0
CaSO4(к) | -343,2791587 | 25,49952199 | 16,78059273 | 23,59942639 | 0
CaSO4*2H2O(к) | -483,5086042 | 46,36711281 | 0 | 0 | 0
2CaSO4*H2O(к) | -765,5353728 | 62,38049713 | 0 | 0 | 0
CaSiO3(к) | -390,7743786 | 19,59847036 | 0 | 0 | 0
CaWO4(к) | -392,208413 | 30,11472275 | 0 | 0 | 0
Cd(г) | 26,76864245 | 40,15296367 | 0 | 0 | 0
Cd(к) | 0 | 12,3709369 | 5,310707457 | 2,939770554 | 0
Cd3As2(к) | -10,03824092 | 49,47418738 | 0 | 0 | 0
CdBr2(г) | -33,46080306 | 74,0917782 | 0 | 0 | 0
CdBr2(к) | -75,52581262 | 33,22179732 | 0 | 0 | 0
CdCO3(к) | -180,210325 | 23,18355641 | 0 | 0 | 0
CdCl2(г) | -46,60611855 | 68,35564054 | 0 | 0 | 0
CdCl2(к) | -93,40105163 | 27,5501912 | 14,63910134 | 9,600860421 | 0
CdF2(г) | -94,40726577 | 63,33652008 | 0 | 0 | 0
CdF2(к) | -167,3040153 | 21,27151052 | 0 | 0 | 0
CdI2(г) | -14,34034417 | 77,91586998 | 0 | 0 | 0
CdI2(к) | -49,23518164 | 38,47992352 | 0 | 0 | 0
Cd(NO3)2(к) | -108,2695985 | 0 | 0 | 0 | 0
Cd(NO3)2*4H2O(к) | -494,7418738 | 93,9292543 | 0 | 0 | 0
CdO(г)(к) | 19,35946463 | 55,68833652 | 0 | 0 | 0
CdO(к) | -61,9000956 | 13,0999044 | 11,52963671 | 1,524856597 | -1,171128107
Cd(OH)2(к) | -134,5602294 | 21,03250478 | 0 | 0 | 0
CdS(к) | -37,5 | 17,00047801 | 12,89913958 | 0,901051625 | 0
CdSO4(к) | -223,3293499 | 29,40965583 | 18,47992352 | 18,49904398 | 0
3CdSO4*8H2O(к) | -1239,961759 | 164,6749522 | 0 | 0 | 0
CdSe(к) | -32,50478011 | 23,18355641 | 0 | 0 | 0
CdTe(к) | -25,8126195 | 21,98852772 | 0 | 0 | 0
Cl(г) | 29,00095602 | 39,45506692 | 5,530592734 | -0,160133843 | -0,229445507
Cl-(г) | -55,83891013 | 36,62762906 | 4,968929254 | 0 | 0
Cl2(г) | 0 | 53,29349904 | 8,850382409 | 0,160133843 | -0,681166348
ClO2(г)  | 25 | 61,4292543 | 11,53919694 | 1,799713193 | -1,849904398
Cl2O(г)  | 18,0999044 | 63,63049713 | 12,71032505 | 0,800669216 | -1,859464627
Co(к)  | 0 | 7,179732314 | 4,739483748 | 4,00334608 | 0
CoCl2(к) | -74,69885277 | 26,1209369 | 14,40965583 | 14,60086042 | 0
CoSO4(к) | -207,3996176 | 27,10086042 | 0 | 0 | 0
Cr(к) | 0 | 5,650095602 | 5,838910134 | 2,358986616 | -0,879541109
CrCl3(к) | -132,999522 | 29,4000956 | 19,00095602 | 9,849426386 | 0
CrO3(к) | -141,0994264 | 17,5 | 19,72992352 | 5,179254302 | -4,180210325
Cr2O3(к) | -272,6003824 | 19,4000956 | 28,53011472 | 2,198852772 | -3,740439771
Cs(к) | 0 | 20,16013384 | 7,5 | 0 | 0
CsCl(к) | -105,8389101 | 24,18260038 | 11,9000956 | 2,280114723 | 0
CsI(к) | -80,49952199 | 30 | 11,59894837 | 2,679254302 | 0
CsOH(к) | -97,19885277 | 18,59942639 | 0 | 0 | 0
Cu(к) | 0 | 7,920650096 | 5,411089866 | 1,500956023 | 0
CuCl(к) | -32,80114723 | 20,79827916 | 9,146749522 | 8,217017208 | 0
CuCl2(к) | -49,19933078 | 25,8293499 | 16,11854685 | 4,196940727 | 0
CuO(к) | -38,71892925 | 10,18881453 | 10,47562141 | 4,008126195 | -1,405353728
CuS(к) | -12,70076482 | 15,90105163 | 10,5999044 | 2,641013384 | 0
CuSO4(к) | -184,249522 | 26,09942639 | 18,76912046 | 17,19885277 | 0
Cu2O(к) | -41,39101338 | 22,21080306 | 13,52055449 | 7,000478011 | 0
Cu2S(к) | -19,00095602 | 28,90057361 | 9,380975143 | 31,1998088 | 0
D(г) | 52,98040153 | 29,45506692 | 4,968929254 | 0 | 0
D2O(ж)  | -70,41108987 | 18,14053537 | 0 | 0 | 0
D2O(г)  | -59,56022945 | 47,37810707 | 0 | 0 | 0
F(г) | 18,97227533 | 37,91586998 | 5,664435946 | -0,767208413 | 0
F(г) | 18,97227533 | 37,91586998 | 5,038240918 | -0,023900574 | 0,638145315
F-(г) | -62,06500956 | 34,76816444 | 4,968929254 | 0 | 0
F2(г) | 0 | 48,43929254 | 8,260038241 | 0,599904398 | -0,838910134
Fe(к) | 0 | 6,489005736 | 4,120458891 | 5,920172084 | 0
Fe(к) | 0 | 6,489005736 | -38,19311663 | 43,26003824 | 79,43594646
FeCO3(к) | -176,4220841 | 22,80114723 | 11,63001912 | 26,79971319 | 0
FeO(к) | -63,30066922 | 14,51959847 | 12,1414914 | 2,057839388 | -0,791108987
FeS(к) | -24,00095602 | 14,40965583 | 0,11998088 | 40 | 0
FeSO4(к) | -221,6993308 | 25,70028681 | 0 | 0 | 0
FeS2(к) | -42,39961759 | 12,65057361 | 17,88001912 | 1,319311663 | -3,049713193
Fe2O3(к) | -196,500956 | 20,90105163 | 23,36042065 | 17,23948375 | -3,080783939
Fe3O4(к) | -267,000478 | 34,94024857 | 20,61902486 | 49,93307839 | 0
Ga(к) | 0 | 9,820745698 | 6,230879541 | 0 | 0
Ga2O3(к) | -260,3011472 | 20,31070746 | 26,9789675 | 3,690248566 | -5,019120459
Ge(к) | 0 | 7,430688337 | 5,979923518 | 0,819789675 | -0,559273423
GeO2(к) гексаг  | -132,5788719 | 13,20984704 | 16,46988528 | 2,349426386 | -4,23040153
GeO2(к) тетраг  | -138,6591778 | 9,490917782 | 15,92017208 | 2,770076482 | -4,239961759
H(г)  | 52,09847036 | 27,39005736 | 4,968929254 | 0 | 0
H+(г) | 367,1630019 | 26,01338432 | 4,968929254 | 0 | 0
H-(г) | 33,2289675 | 26,01577438 | 4,968929254 | 0 | 0
H2(г) | 0 | 31,19502868 | 6,520076482 | 0,7791587 | 0,119502868
HBr(г)  | -8,695028681 | 47,46175908 | 6,25 | 1,400573614 | 0,260516252
HCN(г)  | 31,54875717 | 48,20984704 | 9,409655832 | 2,700764818 | -1,438814532
HCl(г)  | -22,0626195 | 44,64388145 | 6,34082218 | 1,099426386 | 0,260516252
HF(г)  | -65,32026769 | 41,5081262 | 6,429254302 | 0,819789675 | 0,260516252
HI(г)  | 6,300191205 | 49,3499044 | 6,290630975 | 1,419694073 | 0,219885277
HNO3(ж)  | -41,34799235 | 37,32313576 | 0 | 0 | 0
HNO3(г)  | -32,00525813 | 63,76195029 | 0 | 0 | 0
H2O(ж)  | -68,31500956 | 16,71845124 | 9,326003824 | 18,31739962 | 2,858508604
H2O(г)  | -57,79397706 | 45,10516252 | 7,170172084 | 2,559751434 | 0,078871893
H2O2(ж)  | -44,89961759 | 26,19502868 | 12,81070746 | 27,99952199 | 0
H2O2(г)  | -32,47609943 | 56,02533461 | 12,5 | 2,839388145 | -2,839388145
H2S(г)  | -4,923518164 | 49,16347992 | 7,01959847 | 3,680688337 | 0
H2SO4(ж)  | -194,5482792 | 37,5 | 37,5 | 6,763862333 | -5,60707457
H3PO4(ж)  | -305,7002868 | 26,41013384 | 11,90965583 | 45,22944551 | 0
H3PO4(ж)  | -302,7963671 | 47,99952199 | 0 | 0 | 0
Hg(ж) | 0 | 18,14053537 | 6,438814532 | 0 | 0,188814532
Hg(г) | 14,65105163 | 41,79015296 | 4,968929254 | 0 | 0
HgBr2(к) | -40,49952199 | 40,70506692 | 15,91300191 | 7,000478011 | 0
HgCl2(к) | -54,55066922 | 33,46558317 | 16,72801147 | 4,847036329 | -0,451720841
HgI2(к) | -25,20076482 | 43,98900574 | 17,40917782 | 4,000956023 | 0
HgO(к) красн  | -21,72 | 16,79971319 | 8,61376673 | 7,084130019 | 0
HgS(к) красн | -14,09894837 | 19,69885277 | 10,47801147 | 3,649617591 | 0
Hg2Br2(к)  | -49,49091778 | 52,03154876 | 0 | 0 | 0
Hg2Cl2(к) | -63,35086042 | 46,0707457 | 22,10086042 | 7,399617591 | 0
Hg2SO4(к) красн | -177,9756214 | 47,9708413 | 0 | 0 | 0
I(г) | 25,51625239 | 43,18116635 | 4,796845124 | 0,162523901 | 0,109942639
I-(г) | -46,61089866 | 40,42782027 | 4,968929254 | 0 | 0
I2(к)  | 0 | 27,7581262 | 9,588910134 | 11,9000956 | 0
I2(г) | 14,92112811 | 62,28489484 | 8,938814532 | 0,141013384 | -0,169694073
